generation,Individual,Fitness,Genome,steric_stiff,steric_range,surface_stiff,anchor_density,anchor_stiff,hydrolysis
gen0016,6,0.836226,00000011100011110001111001001000,100.0,0.056249999999999994,46.9375,24.6875,303.125,0.21250000000000002
gen0016,7,0.996489,00000011000011011010110000101001,100.0,0.0525,42.34375,35.9375,50.0,0.2640625
gen0016,8,0.367029,00000110000011100001011111101001,160.9375,0.045,43.875,19.0625,471.875,0.2640625
gen0016,9,0.365598,00000011100011011010110000101001,100.0,0.056249999999999994,42.34375,35.9375,50.0,0.2640625
gen0016,10,0.925541,00000011110111011101111101000001,100.0,0.05859375,43.109375,24.6875,415.625,0.2015625
gen0016,11,0.406651,00000011100011110110010011110000,100.0,0.056249999999999994,47.703125,30.3125,134.375,0.275
gen0016,12,0.461498,00000011100011101010110101010011,100.0,0.056249999999999994,45.40625,35.9375,190.625,0.2296875
gen0016,13,3.575302,00000001010001110010010001111101,100.0,0.039375,22.4375,30.3125,78.125,0.2953125
gen0016,14,3.620437,00000001010011011100100010010000,100.0,0.039375,43.109375,10.625,106.25,0.225
gen0016,15,1.248098,00000011100011100100100001001001,100.0,0.056249999999999994,44.640625,10.625,78.125,0.21406250000000002
gen0016,16,0.703321,00000011110011110001111001001000,100.0,0.058124999999999996,46.9375,24.6875,303.125,0.21250000000000002
gen0016,17,0.578568,00000011110011101101000101010010,100.0,0.058124999999999996,46.171875,16.25,190.625,0.228125
gen0016,18,3.430133,00000011111101000001010101000001,100.0,0.059531249999999994,13.25,19.0625,190.625,0.2015625
gen0016,19,1.631955,00000110000111100111111001111100,160.9375,0.04546875,44.640625,47.1875,303.125,0.29374999999999996
gen0016,20,1.052926,00000011100011110110111000010010,100.0,0.056249999999999994,47.703125,35.9375,275.0,0.228125
gen0016,21,1.108542,00000010101011110011101101010000,100.0,0.049687499999999996,46.9375,44.375,415.625,0.225
gen0016,22,0.910146,00000111101101110101000101111101,160.9375,0.05765625,23.203125,16.25,190.625,0.2953125
gen0016,23,6.398376,00000000100100110001011011100000,100.0,0.03421875,10.1875,19.0625,359.375,0.25
gen0016,24,1.010121,00000011101101011001101011101100,100.0,0.05765625,17.84375,21.875,359.375,0.26875
gen0016,25,1.526667,00000011011101110001010011110010,100.0,0.05578125,22.4375,19.0625,134.375,0.278125
gen0016,26,0.450916,00000011011101011001111001001011,100.0,0.05578125,17.84375,24.6875,303.125,0.2171875
gen0016,27,1.104723,00011011110100110011110101101101,465.625,0.05859375,10.1875,47.1875,190.625,0.2703125
gen0016,28,1.744008,00000011000011001001011011011000,100.0,0.0525,39.28125,19.0625,359.375,0.2375
gen0016,29,1.509434,00011100111010001010010001111101,526.5625,0.0365625,27.03125,30.3125,78.125,0.2953125
gen0016,30,1.265494,00000010100011110001111101000001,100.0,0.04875,46.9375,24.6875,415.625,0.2015625
gen0016,31,1.257129,00011101110011010101001001001011,526.5625,0.043125,41.578125,16.25,303.125,0.2171875
gen0016,32,1.061587,00000110110011110000111101111000,160.9375,0.050624999999999996,46.9375,13.4375,415.625,0.2875
gen0016,33,2.142764,00011011101010101101010000010010,465.625,0.0571875,33.921875,19.0625,50.0,0.228125
gen0016,34,3.786377,00000011100100100000100000000011,100.0,0.05671875,7.125,10.625,50.0,0.20468750000000002
gen0016,35,0.613276,00000011100011011001101111001001,100.0,0.056249999999999994,42.34375,21.875,471.875,0.21406250000000002
gen0016,36,2.150456,10000011000110010010101011001100,2050.0,0.052968749999999995,28.5625,33.125,359.375,0.21875
gen0016,37,0.540775,00010110001101011101111011010001,404.6875,0.046406249999999996,18.609375,24.6875,359.375,0.2265625
gen0016,38,5.50979,00000001010001110010010011110011,100.0,0.039375,22.4375,30.3125,134.375,0.2796875
gen0016,39,1.045013,00000011100011111101101110001000,100.0,0.056249999999999994,49.234375,21.875,443.75,0.21250000000000002
gen0016,40,1.421493,00101101111101110110011001111010,770.3125,0.044531249999999994,23.203125,30.3125,303.125,0.290625
gen0016,41,0.748291,00001011000110000001010000000001,221.875,0.052968749999999995,25.5,19.0625,50.0,0.2015625
gen0016,42,1.272358,00010101010101100000011111111000,404.6875,0.03984375,19.375,7.8125,471.875,0.2875
gen0016,43,2.924822,00000011100001011001010001001000,100.0,0.056249999999999994,17.84375,19.0625,78.125,0.21250000000000002
gen0016,44,1.202136,00000110000011111011001001110001,160.9375,0.045,48.46875,38.75,303.125,0.2765625
gen0016,45,3.016953,00011100101100110000100010101000,526.5625,0.03515625,10.1875,10.625,106.25,0.2625
gen0016,46,2.114571,00010100100011000001110001001000,404.6875,0.03375,37.75,24.6875,78.125,0.21250000000000002
gen0016,47,0.445514,00000011100111110001111011000101,100.0,0.05671875,46.9375,24.6875,359.375,0.2078125
gen0016,48,0.907404,00000111000110010001111010110000,160.9375,0.052968749999999995,28.5625,24.6875,331.25,0.275
gen0016,49,1.668257,00000011100010011100101110001000,100.0,0.056249999999999994,30.859375,10.625,443.75,0.21250000000000002
gen0016,50,5.045374,00000001010001110001011101111101,100.0,0.039375,22.4375,19.0625,415.625,0.2953125
gen0016,51,0.613442,00000110110010100001100010111000,160.9375,0.050624999999999996,31.625,21.875,106.25,0.2875
gen0016,52,2.507437,00000011100000101101111101000001,100.0,0.056249999999999994,9.421875,24.6875,415.625,0.2015625
gen0016,53,0.843444,00000011100011110001111111111101,100.0,0.056249999999999994,46.9375,24.6875,471.875,0.2953125
gen0016,54,1.172768,00000010100011110001110000101001,100.0,0.04875,46.9375,24.6875,50.0,0.2640625
gen0016,55,0.796626,00000011100110001011001011000001,100.0,0.05671875,27.03125,38.75,359.375,0.2015625
gen0016,56,0.983518,00011011110100110001001001101101,465.625,0.05859375,10.1875,16.25,303.125,0.2703125
gen0016,57,1.097199,00000011111101100110100011111101,100.0,0.059531249999999994,20.140625,33.125,134.375,0.2953125
gen0016,58,1.212536,00011100110011101000100101010011,526.5625,0.035625,45.40625,10.625,190.625,0.2296875
gen0016,59,1.594684,00001111100010100000100011010110,282.8125,0.056249999999999994,31.625,10.625,134.375,0.234375
gen0016,60,2.037923,00001100111010001010010111110010,282.8125,0.0365625,27.03125,30.3125,246.875,0.278125
gen0016,61,6.707626,00000000010100011101001101111001,100.0,0.03234375,6.359375,16.25,415.625,0.2890625
gen0016,62,0.854403,00000011100111011000111111110010,100.0,0.05671875,42.34375,13.4375,471.875,0.278125
gen0016,63,0.731136,00000011101110000110111110111000,100.0,0.05765625,26.265625,35.9375,443.75,0.2875
gen0016,64,0.457658,00000011110011101000111001111001,100.0,0.058124999999999996,45.40625,13.4375,303.125,0.2890625
gen0016,65,1.969706,00100010000011101101010001110001,587.5,0.045,46.171875,19.0625,78.125,0.2765625
gen0016,66,2.88532,00000010101001011101000000110000,100.0,0.049687499999999996,18.609375,16.25,50.0,0.275
gen0016,67,0.681931,00000110110011101101010001001000,160.9375,0.050624999999999996,46.171875,19.0625,78.125,0.21250000000000002
gen0016,68,1.189713,00100000100110100001111001001011,587.5,0.03421875,31.625,24.6875,303.125,0.2171875
gen0016,69,0.48208,00000011100011011010111000101001,100.0,0.056249999999999994,42.34375,35.9375,275.0,0.2640625
gen0016,70,2.057619,10000011100011011101111000000001,2050.0,0.056249999999999994,43.109375,24.6875,275.0,0.2015625
gen0016,71,2.098898,00010011000011011010110000101000,343.75,0.0525,42.34375,35.9375,50.0,0.2625
gen0016,72,1.573803,00000011111101110110111111110010,100.0,0.059531249999999994,23.203125,35.9375,471.875,0.278125
gen0016,73,2.894042,00000110001101110001111001001000,160.9375,0.046406249999999996,22.4375,24.6875,303.125,0.21250000000000002
gen0016,74,1.343151,00000011110001000001010011110110,100.0,0.058124999999999996,13.25,19.0625,134.375,0.284375
gen0016,75,1.27875,00001011100010001001110001000010,221.875,0.056249999999999994,27.03125,24.6875,78.125,0.203125
gen0016,76,0.753003,00000011100011100001011001110001,100.0,0.056249999999999994,43.875,19.0625,303.125,0.2765625
gen0016,77,0.814958,00000011111110010001111010110110,100.0,0.059531249999999994,28.5625,24.6875,331.25,0.284375
gen0016,78,2.683272,00000111000000000110110101111101,160.9375,0.0525,1.765625,35.9375,190.625,0.2953125
gen0016,79,1.101638,00000011100011101101111101111001,100.0,0.056249999999999994,46.171875,24.6875,415.625,0.2890625
gen0016,80,2.324735,10010001100011011101111000000001,2293.75,0.041249999999999995,43.109375,24.6875,275.0,0.2015625
gen0016,81,1.473819,00000011100110000001010001111001,100.0,0.05671875,25.5,19.0625,78.125,0.2890625
gen0016,82,1.084703,00000011100011110001010000001001,100.0,0.056249999999999994,46.9375,19.0625,50.0,0.21406250000000002
gen0016,83,1.111034,00000011100011011001001101001000,100.0,0.056249999999999994,42.34375,16.25,415.625,0.21250000000000002
gen0016,84,2.213203,00011011100111011010110001101101,465.625,0.05671875,42.34375,35.9375,78.125,0.2703125
gen0016,85,1.409298,00000011100011011100100010010010,100.0,0.056249999999999994,43.109375,10.625,106.25,0.228125
gen0016,86,1.437381,00000011110001100001001101001001,100.0,0.058124999999999996,19.375,16.25,415.625,0.21406250000000002
gen0016,87,1.060263,00000011000001110001001101111001,100.0,0.0525,22.4375,16.25,415.625,0.2890625
gen0016,88,0.749017,00000111010001110011100111111001,160.9375,0.054375,22.4375,44.375,246.875,0.2890625
gen0016,89,2.502892,00000011100100110011101101000101,100.0,0.05671875,10.1875,44.375,415.625,0.2078125
gen0016,90,4.350649,00000000000110011100101110001000,100.0,0.03046875,30.859375,10.625,443.75,0.21250000000000002
gen0016,91,1.555326,00000010100011110001111000101001,100.0,0.04875,46.9375,24.6875,275.0,0.2640625
gen0016,92,1.079412,00000011100011101101011101000001,100.0,0.056249999999999994,46.171875,19.0625,415.625,0.2015625
gen0016,93,1.505105,00000011101101100001010011110100,100.0,0.05765625,19.375,19.0625,134.375,0.28125
gen0016,94,0.644456,00000011111110010001110001110001,100.0,0.059531249999999994,28.5625,24.6875,78.125,0.2765625
gen0016,95,1.859964,00000011100001110000100010011101,100.0,0.056249999999999994,22.4375,10.625,106.25,0.2453125
gen0016,96,2.602075,00000110100100110001001001110001,160.9375,0.04921875,10.1875,16.25,303.125,0.2765625
gen0016,97,0.600232,00000111000110000001010001110001,160.9375,0.052968749999999995,25.5,19.0625,78.125,0.2765625
gen0016,98,0.938143,00000011100011110001010001001000,100.0,0.056249999999999994,46.9375,19.0625,78.125,0.21250000000000002
gen0016,99,1.527736,00001011100010100101111001001000,221.875,0.056249999999999994,32.390625,24.6875,303.125,0.21250000000000002
gen0016,100,0.493149,00000011100011011010111000010010,100.0,0.056249999999999994,42.34375,35.9375,275.0,0.228125
gen0016,101,1.960853,00100011100010110001001011101000,587.5,0.056249999999999994,34.6875,16.25,359.375,0.2625
gen0016,102,2.454795,01000011100011011010110000101101,1075.0,0.056249999999999994,42.34375,35.9375,50.0,0.2703125
gen0016,103,1.359364,00000011100111011101111101000100,100.0,0.05671875,43.109375,24.6875,415.625,0.20625000000000002
gen0016,104,4.709531,00000001010001110111100110101100,100.0,0.039375,23.203125,44.375,218.75,0.26875
gen0016,105,1.460889,00011011110100011010110000101001,465.625,0.05859375,5.59375,35.9375,50.0,0.2640625
gen0016,106,1.505031,00000011111101000101000011110110,100.0,0.059531249999999994,14.015625,16.25,134.375,0.284375
gen0016,107,1.679155,00010111000110000101000010001000,404.6875,0.052968749999999995,26.265625,16.25,106.25,0.21250000000000002
gen0016,108,1.203402,01000001000101101110111001110001,1075.0,0.037968749999999996,21.671875,35.9375,303.125,0.2765625
gen0016,109,1.085301,00000011100110110001111001001001,100.0,0.05671875,34.6875,24.6875,303.125,0.21406250000000002
gen0016,110,1.086729,00011101100011111000100010111001,526.5625,0.041249999999999995,48.46875,10.625,106.25,0.2890625
gen0016,111,1.113354,00000011100011011101111001110000,100.0,0.056249999999999994,43.109375,24.6875,303.125,0.275
gen0016,112,0.98541,00000011100011100001111110001000,100.0,0.056249999999999994,43.875,24.6875,443.75,0.21250000000000002
gen0016,113,3.488143,00000111100000000101000101111101,160.9375,0.056249999999999994,1.765625,16.25,190.625,0.2953125
gen0016,114,0.864507,00010101010001011000111101011000,404.6875,0.039375,17.84375,13.4375,415.625,0.2375
gen0016,115,2.201677,00000110000110000001010001111001,160.9375,0.04546875,25.5,19.0625,78.125,0.2890625
gen0016,116,0.533456,00000011100110101101111001010000,100.0,0.05671875,33.921875,24.6875,303.125,0.225
gen0016,117,0.3527,00000011100011011010100011101010,100.0,0.056249999999999994,42.34375,33.125,134.375,0.265625
gen0016,118,1.535794,00000011111101000101100110000110,100.0,0.059531249999999994,14.015625,21.875,218.75,0.209375
gen0016,119,0.601933,00000011100011011101111101000001,100.0,0.056249999999999994,43.109375,24.6875,415.625,0.2015625
gen0016,120,1.229264,00000011000011111010101101010011,100.0,0.0525,48.46875,33.125,415.625,0.2296875
gen0016,121,1.87546,00001111100011000000100011010110,282.8125,0.056249999999999994,37.75,10.625,134.375,0.234375
gen0016,122,2.177111,00100011100011011111001101001001,587.5,0.056249999999999994,43.109375,38.75,415.625,0.21406250000000002
gen0016,123,4.697975,00000000000011000001011001110001,100.0,0.03,37.75,19.0625,303.125,0.2765625
gen0016,124,2.097077,00000011000101110110111111110010,100.0,0.052968749999999995,23.203125,35.9375,471.875,0.278125
gen0016,125,0.77785,00000011100111101001100101010010,100.0,0.05671875,45.40625,21.875,190.625,0.228125
gen0016,126,4.269803,00000001111001100001111010110000,100.0,0.0440625,19.375,24.6875,331.25,0.275
gen0016,127,1.595174,00000010100011100111111001111100,100.0,0.04875,44.640625,47.1875,303.125,0.29374999999999996
gen0016,128,1.629332,00000011010001011000111101010101,100.0,0.054375,17.84375,13.4375,415.625,0.2328125
gen0016,129,1.976795,00000010101001011100100011101001,100.0,0.049687499999999996,18.609375,10.625,134.375,0.2640625
gen0016,130,1.837429,00101001111110100110111000010010,709.375,0.044531249999999994,32.390625,35.9375,275.0,0.228125
gen0016,131,0.899314,00000011110011101000111011110010,100.0,0.058124999999999996,45.40625,13.4375,359.375,0.278125
gen0016,132,0.601355,00000011100011110110010011010101,100.0,0.056249999999999994,47.703125,30.3125,134.375,0.2328125
gen0016,133,5.193969,00000000000011100001011001110001,100.0,0.03,43.875,19.0625,303.125,0.2765625
gen0016,134,2.425093,00011110100011101010110101010011,526.5625,0.04875,45.40625,35.9375,190.625,0.2296875
gen0016,135,0.929223,00000110000101101011001101010011,160.9375,0.04546875,20.90625,38.75,415.625,0.2296875
gen0016,136,0.805929,00000011110101100001111101101100,100.0,0.05859375,19.375,24.6875,415.625,0.26875
gen0016,137,0.801718,00000011100011110110000011110000,100.0,0.056249999999999994,47.703125,27.5,134.375,0.275
gen0016,138,0.560632,00000011110111011110101011011110,100.0,0.05859375,43.109375,33.125,359.375,0.246875
gen0016,139,2.041303,00001111100111011101111101000001,282.8125,0.05671875,43.109375,24.6875,415.625,0.2015625
gen0016,140,1.047592,00011110000011110000100010111011,526.5625,0.045,46.9375,10.625,106.25,0.2921875
gen0016,141,1.512671,00000010100011110001010000001001,100.0,0.04875,46.9375,19.0625,50.0,0.21406250000000002
gen0016,142,2.183809,00000010101001011100100010001000,100.0,0.049687499999999996,18.609375,10.625,106.25,0.21250000000000002
gen0016,143,0.953745,00000011100010011010111000101001,100.0,0.056249999999999994,30.09375,35.9375,275.0,0.2640625
gen0016,144,2.51817,00000010001011010011101101010000,100.0,0.0459375,40.8125,44.375,415.625,0.225
gen0016,145,0.826409,00000011010111011110100011010110,100.0,0.05484375,43.109375,33.125,134.375,0.234375
gen0016,146,0.179946,00000111101101100001011011101110,160.9375,0.05765625,19.375,19.0625,359.375,0.271875
gen0016,147,0.644038,00000011100011011011110000101001,100.0,0.056249999999999994,42.34375,47.1875,50.0,0.2640625
gen0016,148,1.332211,00000011101011100101111110011101,100.0,0.0571875,44.640625,24.6875,443.75,0.2453125
gen0016,149,2.117768,00001011100011011010110000101001,221.875,0.056249999999999994,42.34375,35.9375,50.0,0.2640625
gen0016,150,0.309989,00000111000110000001010001111101,160.9375,0.052968749999999995,25.5,19.0625,78.125,0.2953125
gen0016,151,0.194684,00000111000110000001010001111001,160.9375,0.052968749999999995,25.5,19.0625,78.125,0.2890625
gen0016,152,5.878648,00000000000001100011010001110001,100.0,0.03,19.375,41.5625,78.125,0.2765625
gen0016,153,2.057754,10011110100011110001100011111011,2476.5625,0.04875,46.9375,21.875,134.375,0.2921875
gen0016,154,0.792158,00000011100011011010000011101010,100.0,0.056249999999999994,42.34375,27.5,134.375,0.265625
gen0016,155,2.450917,00000010101011100011101101010000,100.0,0.049687499999999996,43.875,44.375,415.625,0.225
gen0016,156,1.439705,00000011100001010111100110101100,100.0,0.056249999999999994,17.078125,44.375,218.75,0.26875
gen0016,157,2.126248,10000010101101100001011011101100,2050.0,0.05015625,19.375,19.0625,359.375,0.26875
gen0016,158,0.99867,00000011101101100001011011101100,100.0,0.05765625,19.375,19.0625,359.375,0.26875
gen0016,159,5.588193,00000000101011110011101101010001,100.0,0.034687499999999996,46.9375,44.375,415.625,0.2265625
gen0016,160,0.45723,00000111110001100101111101101100,160.9375,0.058124999999999996,20.140625,24.6875,415.625,0.26875
gen0016,161,0.973765,00000011001101100001011011101100,100.0,0.05390625,19.375,19.0625,359.375,0.26875
gen0016,162,0.584401,00000011100111011101111101000001,100.0,0.05671875,43.109375,24.6875,415.625,0.2015625
gen0016,163,1.457063,00000011110011101000011011011000,100.0,0.058124999999999996,45.40625,7.8125,359.375,0.2375
gen0017,0,0.814987,00000111101101100001011011101110,160.9375,0.05765625,19.375,19.0625,359.375,0.271875
gen0017,1,0.65376,00000111000110000001010001111001,160.9375,0.052968749999999995,25.5,19.0625,78.125,0.2890625
gen0017,2,0.950814,00000111000110000001010001111101,160.9375,0.052968749999999995,25.5,19.0625,78.125,0.2953125
gen0017,3,0.512419,00000011100011011010100011101010,100.0,0.056249999999999994,42.34375,33.125,134.375,0.265625
gen0017,4,0.677758,00000011100011011010110000101001,100.0,0.056249999999999994,42.34375,35.9375,50.0,0.2640625
gen0017,5,0.62893,00000110000011100001011111101001,160.9375,0.045,43.875,19.0625,471.875,0.2640625
gen0017,6,1.019533,00000111000110000001110001110001,160.9375,0.052968749999999995,25.5,24.6875,78.125,0.2765625
gen0017,7,0.131259,00000011100011110110010011110000,100.0,0.056249999999999994,47.703125,30.3125,134.375,0.275
gen0017,8,0.735526,00000011100111110001111011000101,100.0,0.05671875,46.9375,24.6875,359.375,0.2078125
gen0017,9,1.411365,00000011011101011001111001001011,100.0,0.05578125,17.84375,24.6875,303.125,0.2171875
gen0017,10,0.937299,00000111110001100101111101101100,160.9375,0.058124999999999996,20.140625,24.6875,415.625,0.26875
gen0017,11,0.959916,00000011110011101000111001111001,100.0,0.058124999999999996,45.40625,13.4375,303.125,0.2890625
gen0017,12,0.359186,00000011100011101010110101010011,100.0,0.056249999999999994,45.40625,35.9375,190.625,0.2296875
gen0017,13,1.429187,00000011100011011010111000101001,100.0,0.056249999999999994,42.34375,35.9375,275.0,0.2640625
gen0017,14,0.936461,00000011100011011010111000010010,100.0,0.056249999999999994,42.34375,35.9375,275.0,0.228125
gen0017,15,1.102866,00000011100110101101111001010000,100.0,0.05671875,33.921875,24.6875,303.125,0.225
gen0017,16,1.166986,00010110001101011101111011010001,404.6875,0.046406249999999996,18.609375,24.6875,359.375,0.2265625
gen0017,17,0.375451,00000011110111011110101011011110,100.0,0.05859375,43.109375,33.125,359.375,0.246875
gen0017,18,0.974256,00000011110111011110100011011110,100.0,0.05859375,43.109375,33.125,134.375,0.246875
gen0017,19,1.828258,00000011010000101101111101000001,100.0,0.054375,9.421875,24.6875,415.625,0.2015625
gen0017,20,1.688822,00000011100110001011000000101001,100.0,0.05671875,27.03125,38.75,50.0,0.2640625
gen0017,21,0.187986,00000111110001101010110000101001,160.9375,0.058124999999999996,20.90625,35.9375,50.0,0.2640625
gen0017,22,1.586881,00000011100010100101111001001000,100.0,0.056249999999999994,32.390625,24.6875,303.125,0.21250000000000002
gen0017,23,3.22723,00000110100100110001010001111001,160.9375,0.04921875,10.1875,19.0625,78.125,0.2890625
gen0017,24,0.779219,00000110000011110011110001111001,160.9375,0.045,46.9375,47.1875,78.125,0.2890625
gen0017,25,1.340852,00000011110011101001010000011000,100.0,0.058124999999999996,45.40625,19.0625,50.0,0.2375
gen0017,26,0.532178,00000011111101011101111011010001,100.0,0.059531249999999994,18.609375,24.6875,359.375,0.2265625
gen0017,27,0.629535,00000011000101110110111011101010,100.0,0.052968749999999995,23.203125,35.9375,359.375,0.265625
gen0017,28,0.740873,00000011100111011000111111110010,100.0,0.05671875,42.34375,13.4375,471.875,0.278125
gen0017,29,2.351334,00000110001101101000100101001000,160.9375,0.046406249999999996,20.90625,10.625,190.625,0.21250000000000002
gen0017,30,1.041169,00000011100110000001011001001001,100.0,0.05671875,25.5,19.0625,303.125,0.21406250000000002
gen0017,31,1.085777,00000011110110011100101110001000,100.0,0.05859375,30.859375,10.625,443.75,0.21250000000000002
gen0017,32,6.173012,00000000010100011101001001110001,100.0,0.03234375,6.359375,16.25,303.125,0.2765625
gen0017,33,1.082975,00000111010001110011100111110010,160.9375,0.054375,22.4375,44.375,246.875,0.278125
gen0017,34,0.432016,00000011111110010001110001110001,100.0,0.059531249999999994,28.5625,24.6875,78.125,0.2765625
gen0017,35,1.724742,10001101000110010010101011001100,2232.8125,0.037968749999999996,28.5625,33.125,359.375,0.21875
gen0017,36,4.483134,00000100110001100101111101101100,160.9375,0.035625,20.140625,24.6875,415.625,0.26875
gen0017,37,0.606539,00000011110011101101000100101001,100.0,0.058124999999999996,46.171875,16.25,162.5,0.2640625
gen0017,38,1.837192,00010111000110001011110000101000,404.6875,0.052968749999999995,27.03125,47.1875,50.0,0.2625
gen0017,39,2.111432,00011111100011101000100101010011,526.5625,0.056249999999999994,45.40625,10.625,190.625,0.2296875
gen0017,40,0.577302,00000011010101110110111111110010,100.0,0.05484375,23.203125,35.9375,471.875,0.278125
gen0017,41,1.35588,00000011100011110110010000110000,100.0,0.056249999999999994,47.703125,30.3125,50.0,0.275
gen0017,42,0.419295,00000011100111010001111011000101,100.0,0.05671875,40.8125,24.6875,359.375,0.2078125
gen0017,43,0.696376,00000111000110010001111011001000,160.9375,0.052968749999999995,28.5625,24.6875,359.375,0.21250000000000002
gen0017,44,0.985935,00000011110101100001111101101100,100.0,0.05859375,19.375,24.6875,415.625,0.26875
gen0017,45,1.261193,00000011110011110001001101001000,100.0,0.058124999999999996,46.9375,16.25,415.625,0.21250000000000002
gen0017,46,0.634387,00000011100111011000110111110010,100.0,0.05671875,42.34375,13.4375,246.875,0.278125
gen0017,47,1.258349,00000111000110000010010011010101,160.9375,0.052968749999999995,25.5,30.3125,134.375,0.2328125
gen0017,48,2.138595,10000010001011010010101011001100,2050.0,0.0459375,40.8125,33.125,359.375,0.21875
gen0017,49,0.408771,00000011100011011010100000001001,100.0,0.056249999999999994,42.34375,33.125,50.0,0.21406250000000002
gen0017,50,4.588743,00000000000110011100101110001000,100.0,0.03046875,30.859375,10.625,443.75,0.21250000000000002
gen0017,51,2.828345,00000010000110000001010001111001,100.0,0.04546875,25.5,19.0625,78.125,0.2890625
gen0017,52,0.907622,00000011100010100110101011011110,100.0,0.056249999999999994,32.390625,33.125,359.375,0.246875
gen0017,53,2.481503,01000011000101101110111001110001,1075.0,0.052968749999999995,21.671875,35.9375,303.125,0.2765625
gen0017,54,1.86589,00000011010001110010010001001001,100.0,0.054375,22.4375,30.3125,78.125,0.21406250000000002
gen0017,55,0.870618,00000011100011100011010001110001,100.0,0.056249999999999994,43.875,41.5625,78.125,0.2765625
gen0017,56,1.284476,00000011011101110001010011110010,100.0,0.05578125,22.4375,19.0625,134.375,0.278125
gen0017,57,1.724814,00000111000110011011111010110000,160.9375,0.052968749999999995,30.09375,47.1875,331.25,0.275
gen0017,58,1.236606,00000111100111011101111101110001,160.9375,0.05671875,43.109375,24.6875,415.625,0.2765625
gen0017,59,0.87202,00000011100011110001111111001001,100.0,0.056249999999999994,46.9375,24.6875,471.875,0.21406250000000002
gen0017,60,2.186257,00011110101011110011101101010000,526.5625,0.049687499999999996,46.9375,44.375,415.625,0.225
gen0017,61,1.256082,00000111000110000001110001010010,160.9375,0.052968749999999995,25.5,24.6875,78.125,0.228125
gen0017,62,2.424122,00000011111101000001011101001001,100.0,0.059531249999999994,13.25,19.0625,415.625,0.21406250000000002
gen0017,63,1.964591,00000011111101000101100110001001,100.0,0.059531249999999994,14.015625,21.875,218.75,0.21406250000000002
gen0017,64,1.345535,00000011110100110001001001101110,100.0,0.05859375,10.1875,16.25,303.125,0.271875
gen0017,65,3.320985,00000001010011011011110000110000,100.0,0.039375,42.34375,47.1875,50.0,0.275
gen0017,66,1.484385,00000111110111011110101011010110,160.9375,0.05859375,43.109375,33.125,359.375,0.234375
gen0017,67,0.64938,00000011100011011110101011011110,100.0,0.056249999999999994,43.109375,33.125,359.375,0.246875
gen0017,68,1.152992,00001111100011110000100011010110,282.8125,0.056249999999999994,46.9375,10.625,134.375,0.234375
gen0017,69,0.929334,00000111101101110101001001001001,160.9375,0.05765625,23.203125,16.25,303.125,0.21406250000000002
gen0017,70,0.690858,00000011100010011100101110011101,100.0,0.056249999999999994,30.859375,10.625,443.75,0.2453125
gen0017,71,1.532878,00000011101101100110100011111100,100.0,0.05765625,20.140625,33.125,134.375,0.29374999999999996
gen0017,72,1.122802,00000110000010011100111001001000,160.9375,0.045,30.859375,13.4375,303.125,0.21250000000000002
gen0017,73,0.888417,00011011110100110001001001101101,465.625,0.05859375,10.1875,16.25,303.125,0.2703125
gen0017,74,2.010989,00011011101010101101010011101010,465.625,0.0571875,33.921875,19.0625,134.375,0.265625
gen0017,75,1.821342,00000011100001110011100111000001,100.0,0.056249999999999994,22.4375,44.375,246.875,0.2015625
gen0017,76,1.239885,00000011110011110001111001101001,100.0,0.058124999999999996,46.9375,24.6875,303.125,0.2640625
gen0017,77,1.244674,00000011001101101101011101000100,100.0,0.05390625,21.671875,19.0625,415.625,0.20625000000000002
gen0017,78,1.685851,00000110000101101011001101000011,160.9375,0.04546875,20.90625,38.75,415.625,0.20468750000000002
gen0017,79,0.54884,00000011100011011101111101111001,100.0,0.056249999999999994,43.109375,24.6875,415.625,0.2890625
gen0017,80,1.977779,00011011100011100001111101101101,465.625,0.056249999999999994,43.875,24.6875,415.625,0.2703125
gen0017,81,1.767229,00000101111101110110011001111010,160.9375,0.044531249999999994,23.203125,30.3125,303.125,0.290625
gen0017,82,0.51894,00000011110010000001010001110001,100.0,0.058124999999999996,25.5,19.0625,78.125,0.2765625
gen0017,83,2.067654,00000011011101110001010011110110,100.0,0.05578125,22.4375,19.0625,134.375,0.284375
gen0017,84,1.375995,00000011001101110001111001001000,100.0,0.05390625,22.4375,24.6875,303.125,0.21250000000000002
gen0017,85,1.817015,00100011100011101101010001110001,587.5,0.056249999999999994,46.171875,19.0625,78.125,0.2765625
gen0017,86,2.07644,00010010101011110011101100101001,343.75,0.049687499999999996,46.9375,44.375,387.5,0.2640625
gen0017,87,1.555962,00000011111101000101000011110110,100.0,0.059531249999999994,14.015625,16.25,134.375,0.284375
gen0017,88,1.555883,00000010100011100001111110001000,100.0,0.04875,43.875,24.6875,443.75,0.21250000000000002
gen0017,89,0.567976,00011100110011101000100101010011,526.5625,0.035625,45.40625,10.625,190.625,0.2296875
gen0017,90,0.547709,00000110110010100001100001111000,160.9375,0.050624999999999996,31.625,21.875,78.125,0.2875
gen0017,91,2.139131,00011110000011111001100101010011,526.5625,0.045,48.46875,21.875,190.625,0.2296875
gen0017,92,1.482886,00000010100011011011111000101001,100.0,0.04875,42.34375,47.1875,275.0,0.2640625
gen0017,93,0.907906,00000011100011010001111010111001,100.0,0.056249999999999994,40.8125,24.6875,331.25,0.2890625
